"ifa","timestamp","latitude","longitude"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:08:52.244","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:09:49.358","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:18:39.430","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:21:22.629","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:21:23.549","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:19:37.731","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:09:49.417","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:18:39.472","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:19:59.262","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:17:19.712","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:21:08.745","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:21:23.487","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:21:08.690","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:11:10.659","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:19:59.198","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:14:03.236","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:14:33.396","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:09:53.055","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:21:22.569","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 00:19:37.689","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-26 02:09:52.996","22.381608","113.972124"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:11.441","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:32.649","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:52.846","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:29:11.316","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:09.054","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:33.132","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:22.678","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:25.647","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:44.749","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:53.329","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:55.749","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:34.674","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:46.916","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:29:12.023","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:43.379","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:14.647","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:47.381","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:13.431","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:25.348","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:50.276","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:02.125","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:04.230","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:16.692","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:36.940","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:11.926","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:03.036","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:34.557","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:52.245","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:12.366","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:56.113","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:08.012","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:16.354","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:02.480","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:07.687","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:30.740","22.3817774","113.9721656"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:09.709","22.381785","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:09.718","22.3817845","113.9721762"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:00.734","22.3817862","113.9721669"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:06.200","22.381788","113.972181"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:35.282","22.381802","113.972189"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:33.079","22.3817774","113.9721656"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:33.633","22.381777","113.972166"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:38.593","22.381777","113.972166"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:36.013","22.381785","113.972182"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:51.075","22.381779","113.9721751"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:50.645","22.381782","113.972171"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:01.168","22.381786","113.972167"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:02.433","22.3817807","113.972181"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:22.229","22.3817793","113.9721749"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:22.615","22.3817793","113.9721749"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:32.966","22.381786","113.972171"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:29:09.347","22.381779","113.9721751"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:29:09.367","22.381779","113.972175"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:23.587","22.381779","113.97217"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:42.130","22.381792","113.9721892"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:32.931","22.381786","113.9721709"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:50.605","22.381779","113.972175"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:41.228","22.3817778","113.9721763"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:53.927","22.3817862","113.9721669"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:54.205","22.381786","113.972167"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:15.274","22.381779","113.97217"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:02.188","22.381781","113.972181"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:48.996","22.3817815","113.9721708"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:15.287","22.381779","113.97217"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:23.594","22.381779","113.97217"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:28.258","22.3817759","113.9721678"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:35.014","22.3818021","113.9721893"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:42.132","22.381792","113.972189"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:53.650","22.3817924","113.9721729"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:36.021","22.3817845","113.9721821"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:20.770","22.381779","113.972175"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:45.259","22.3817939","113.9722038"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:06.853","22.381788","113.972181"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:28.247","22.381776","113.972168"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:41.415","22.381778","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:06.131","22.3817881","113.9721808"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:10.852","22.381788","113.97218"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:38.629","22.3817774","113.9721656"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:52.171","22.381792","113.972173"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:52.342","22.3817924","113.9721729"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:53.719","22.381792","113.972173"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:45.364","22.381794","113.972204"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:02.518","22.381786","113.972167"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:02.556","22.3817862","113.9721669"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:10.808","22.3817725","113.9721757"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:53.580","22.381811","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:59.249","22.381811","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:58.708","22.381811","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:11:07.893","22.381811","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:02.062","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:12.917","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:55.475","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:55.695","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:07.950","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:22.316","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:44.689","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:47.041","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:53.950","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:07.636","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:43.662","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:44.291","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:25.557","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:37.959","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:16.310","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:27:37.612","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:37.849","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:41:53.018","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:42:14.150","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:32.091","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:54.002","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:26:55.113","22.381777","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:16.914","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:48:29.943","22.381777","113.972176"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:51.410","22.3818115","113.9721863"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:47.161","22.3818115","113.9721863"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:58.257","22.381793","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:56.826","22.3818115","113.9721863"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:58.242","22.3817926","113.9721651"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:11:03.277","22.381793","113.972165"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:22.021","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:42.068","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:23.732","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:25.804","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:30.180","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 10:28:20.835","22.3817793","113.9721749"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:07.292","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:21.321","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:22.361","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:41.239","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:23:39.422","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:26:40.072","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:01.438","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:21.814","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:18:22.146","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:26:39.815","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:20.584","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:23.348","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:23:39.703","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:26:39.616","22.381775","113.972188"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:20.942","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:25.862","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:51.398","22.381812","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:10:56.638","22.381812","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:11:03.252","22.3817926","113.9721651"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 14:11:04.783","22.381811","113.972186"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:19.978","22.381806","113.97212"
"3b45468c-8516-47db-afb6-8f5b5a201e36","2021-05-21 12:32:30.511","22.381806","113.97212"
