|Name|Status|Native|PopulationCensus2016-06-30|geometry
0|Central and Western|District Council|中西區|243266|POLYGON ((114.1098795 22.2976036, 114.1101095 22.2730301, 114.1162796 22.2730301, 114.1176927 22.2737999, 114.1185291 22.2742386, 114.1185811 22.2741476, 114.1190595 22.2736404, 114.1192503 22.2735305, 114.119325 22.2735064, 114.1194517 22.2734695, 114.119941 22.2734302, 114.1202366 22.2733711, 114.1202675 22.273359, 114.1204721 22.2732642, 114.1205651 22.2732118, 114.12064 22.2731574, 114.1208723 22.2728993, 114.1209927 22.2727646, 114.1210525 22.2726987, 114.1211315 22.2726535, 114.1212437 22.2725831, 114.1214132 22.2725089, 114.1215699 22.2724703, 114.1216435 22.2724636, 114.1217859 22.2724505, 114.1220099 22.2724711, 114.1220469 22.2724765, 114.1221587 22.2724992, 114.1222589 22.2725588, 114.1224712 22.2727006, 114.1227311 22.2728507, 114.1228513 22.27287, 114.1229716 22.2728693, 114.1230789 22.2728487, 114.1231439 22.2728209, 114.1234112 22.2727089, 114.123496 22.2727006, 114.1235797 22.2726998, 114.1236592 22.2727111, 114.1237667 22.2727435, 114.1242355 22.2729715, 114.1249027 22.2732609, 114.1251791 22.2733808, 114.1253324 22.2734308, 114.1255104 22.2735698, 114.1259616 22.2740917, 114.1261898 22.2742606, 114.1262635 22.2742928, 114.126384 22.2743476, 114.1267206 22.2744409, 114.1278583 22.2745692, 114.1280752 22.2746534, 114.1281657 22.2746929, 114.1283248 22.2747717, 114.1285149 22.274883, 114.1288206 22.2751008, 114.129023 22.2752819, 114.1291767 22.2754629, 114.129263 22.2756064, 114.1296836 22.2755498, 114.1363588 22.2720678, 114.1401164 22.2664346, 114.1430291 22.2618287, 114.1433332 22.2605502, 114.1432498 22.2603701, 114.143199 22.2601836, 114.1431605 22.2599424, 114.1431701 22.2598501, 114.1432083 22.2598597, 114.1432696 22.2598599, 114.1433 22.2598398, 114.1433099 22.2598192, 114.1433397 22.2597093, 114.1433403 22.2596905, 114.1433694 22.2596698, 114.1434021 22.25966, 114.1434491 22.2596606, 114.1434907 22.25965, 114.1435405 22.2596301, 114.1436 22.2595794, 114.1436603 22.2595499, 114.1438501 22.2592314, 114.1438916 22.2592091, 114.1439893 22.2591704, 114.1441301 22.2590896, 114.1441793 22.25908, 114.1442396 22.2590892, 114.1443106 22.25912, 114.1444199 22.2592102, 114.1445086 22.25924, 114.1445602 22.2592397, 114.1446917 22.259209, 114.1447416 22.2591778, 114.144958 22.2590009, 114.145213 22.2587669, 114.1452607 22.2587078, 114.145289 22.2586042, 114.145301 22.2585807, 114.1454508 22.2585092, 114.1455703 22.2584903, 114.1456998 22.2583898, 114.1457191 22.2583299, 114.1456713 22.2582117, 114.145672 22.2581712, 114.1456805 22.2581306, 114.1457195 22.2580989, 114.1457694 22.25808, 114.1458791 22.2580599, 114.1459296 22.2580404, 114.1459495 22.2580102, 114.1459712 22.2579486, 114.1460082 22.257912, 114.1460703 22.2578596, 114.1461996 22.2576688, 114.1462502 22.2575698, 114.1462496 22.2574606, 114.1462707 22.2574096, 114.1462903 22.2573895, 114.146452 22.2573496, 114.146491 22.2573104, 114.1464996 22.2572902, 114.1464994 22.2572124, 114.146512 22.2571783, 114.1466709 22.25694, 114.1466792 22.2568983, 114.1466591 22.2568119, 114.1466707 22.2567783, 114.1467435 22.2566751, 114.1467701 22.2566294, 114.1468393 22.2563502, 114.1468394 22.2563092, 114.1468109 22.2562591, 114.1467893 22.2562503, 114.1465889 22.2562498, 114.1464879 22.2562199, 114.1463492 22.2561597, 114.1462501 22.2561004, 114.1461994 22.25604, 114.1461901 22.2559904, 114.1461901 22.2559598, 114.1462098 22.2559102, 114.1463384 22.2557808, 114.1463614 22.2557499, 114.1463593 22.2557099, 114.146323 22.2556635, 114.1461699 22.2555099, 114.1461596 22.2554475, 114.1461902 22.2552684, 114.1461898 22.2552184, 114.1460799 22.2549298, 114.1460715 22.2548344, 114.1460703 22.2548207, 114.1460598 22.2547808, 114.1460302 22.2547602, 114.1459867 22.2547603, 114.1457 22.2548502, 114.1454688 22.2548603, 114.1454279 22.2548481, 114.1453189 22.2547681, 114.1453003 22.2547309, 114.1453092 22.2545121, 114.14537 22.2543105, 114.145411 22.2541492, 114.1454117 22.254089, 114.1454295 22.2540292, 114.1454611 22.2539991, 114.145499 22.2539708, 114.1456169 22.2539314, 114.1456401 22.2539183, 114.1456603 22.2538794, 114.1457303 22.2536299, 114.1457711 22.2535704, 114.14587 22.2535199, 114.1459103 22.2534799, 114.146 22.2532999, 114.1460001 22.2532395, 114.1459698 22.2531498, 114.1459599 22.2528997, 114.1459901 22.2528101, 114.1460998 22.25268, 114.1461408 22.2526597, 114.1462905 22.2526397, 114.14634 22.2526199, 114.1464509 22.2523977, 114.1464593 22.2523401, 114.1465676 22.2522511, 114.146613 22.2522281, 114.1467543 22.2521203, 114.1468312 22.2520899, 114.1469344 22.2520804, 114.1470028 22.2520903, 114.147054 22.2521199, 114.147158 22.2521892, 114.147199 22.2522307, 114.1472598 22.2522507, 114.1473347 22.2522591, 114.1474239 22.2522873, 114.1476273 22.252343, 114.1479969 22.2523514, 114.1480918 22.2524211, 114.1481401 22.2524831, 114.1481782 22.2525821, 114.1481806 22.2527796, 114.1482114 22.2528114, 114.1482336 22.2528343, 114.1482585 22.2528484, 114.1483598 22.2528732, 114.1484875 22.2529496, 114.148544 22.2529702, 114.14862 22.2530305, 114.1488067 22.2532843, 114.1488699 22.2533868, 114.14888 22.2534464, 114.1489192 22.2535275, 114.1489693 22.2535593, 114.14903 22.25358, 114.1490696 22.2535793, 114.1491599 22.2535598, 114.1493111 22.253479, 114.1493904 22.2533702, 114.149418 22.2533703, 114.1494804 22.2533602, 114.1495904 22.2533893, 114.1497108 22.2534397, 114.1498056 22.2534982, 114.14997 22.2535201, 114.1500608 22.2535608, 114.1502392 22.2536703, 114.1504183 22.2536897, 114.1504766 22.2537088, 114.1507206 22.2539006, 114.1507797 22.2539696, 114.1508106 22.2540645, 114.1508185 22.2540795, 114.1508588 22.2540987, 114.1509735 22.2540929, 114.1511106 22.2540897, 114.1512907 22.2541299, 114.1513714 22.2541303, 114.1516506 22.2541106, 114.1517516 22.2541305, 114.1519295 22.2542795, 114.151968 22.2543196, 114.1520285 22.2544196, 114.1520701 22.2545088, 114.1521412 22.2545925, 114.15216 22.2546514, 114.1522486 22.2548409, 114.1522693 22.2549479, 114.1523193 22.2550484, 114.1523692 22.2550906, 114.1524817 22.2551209, 114.1525926 22.2551812, 114.1527123 22.2552615, 114.1528602 22.2553798, 114.1529002 22.2554286, 114.1529603 22.2555494, 114.1532209 22.2558087, 114.15324 22.2558695, 114.1533617 22.2560114, 114.1534793 22.2562086, 114.1535192 22.25625, 114.1535879 22.2562703, 114.1536491 22.2562793, 114.1537606 22.2562592, 114.1537907 22.2562305, 114.153831 22.2561589, 114.1538302 22.2559303, 114.1538591 22.2559901, 114.1539497 22.2560789, 114.1541282 22.2561585, 114.1541678 22.2561877, 114.1542003 22.2562412, 114.1542393 22.2564204, 114.1543092 22.2565299, 114.1543016 22.2565498, 114.1542754 22.2565706, 114.1542483 22.2565922, 114.1542026 22.2566286, 114.1541904 22.2566472, 114.1541896 22.2567305, 114.1542419 22.2568323, 114.1544093 22.2570782, 114.1544902 22.2571707, 114.154629 22.257289, 114.1546694 22.2573305, 114.1547486 22.2574974, 114.1547889 22.2575489, 114.1549985 22.2577192, 114.1551186 22.2578779, 114.1552302 22.2580425, 114.1552507 22.2581002, 114.155249 22.2581903, 114.1552293 22.2584192, 114.1551899 22.2585517, 114.1551597 22.258622, 114.155151 22.2586605, 114.1551906 22.2587985, 114.1552005 22.2589684, 114.1551997 22.2591712, 114.155161 22.2593388, 114.1583117 22.2578712, 114.1617788 22.2589801, 114.1618908 22.2589497, 114.1620196 22.2586723, 114.1620605 22.2586301, 114.1622487 22.2585, 114.16232 22.2584701, 114.1626797 22.2584191, 114.1627579 22.2584396, 114.1628302 22.2584706, 114.1630495 22.2587015, 114.1633795 22.2588195, 114.1633974 22.2593197, 114.163437 22.2594279, 114.1634892 22.2594978, 114.163581 22.2595578, 114.1636116 22.259631, 114.1636098 22.259721, 114.1635581 22.25994, 114.163622 22.2600711, 114.1636191 22.2602194, 114.1635431 22.2603186, 114.1635683 22.2603997, 114.1636101 22.2604354, 114.16381 22.2604113, 114.1638478 22.2604386, 114.1638706 22.2604709, 114.163866 22.2605327, 114.1638399 22.2606434, 114.1638409 22.26073, 114.1638913 22.2607786, 114.1639298 22.260789, 114.164061 22.2607584, 114.1642198 22.2608155, 114.1644041 22.2609431, 114.1644598 22.2610295, 114.1644519 22.2611222, 114.1644662 22.2611703, 114.1646509 22.2612598, 114.1646775 22.2613133, 114.1646482 22.2614094, 114.1644966 22.261533, 114.1645087 22.2616, 114.1645627 22.2616283, 114.1648474 22.2616626, 114.1648596 22.2617086, 114.1648009 22.2618609, 114.1647288 22.2621077, 114.1647621 22.2621402, 114.1647943 22.2621493, 114.1648841 22.2621499, 114.164958 22.2621615, 114.1650374 22.2622087, 114.1651188 22.2622885, 114.1651174 22.2623769, 114.1650792 22.2625127, 114.1651107 22.2625873, 114.1651002 22.262711, 114.1651304 22.2627399, 114.1651888 22.2627498, 114.1652891 22.2627494, 114.1652884 22.2628102, 114.1652098 22.2630262, 114.1652004 22.2631197, 114.1652281 22.2631675, 114.165261 22.2632092, 114.1653925 22.2632909, 114.1654485 22.2633677, 114.1655265 22.26344, 114.1655823 22.2634391, 114.165653 22.2634011, 114.1657215 22.2634105, 114.1657502 22.2634409, 114.165841 22.2636404, 114.1658409 22.2637316, 114.1658723 22.2637808, 114.1659496 22.2638193, 114.1660713 22.2638589, 114.1660795 22.2639201, 114.1659394 22.2641221, 114.1658995 22.2642008, 114.1659099 22.2642499, 114.1659507 22.2642794, 114.1661312 22.26429, 114.1661987 22.2643303, 114.1662297 22.2643725, 114.1662402 22.2644186, 114.1662187 22.2644893, 114.1661005 22.2645697, 114.1660503 22.2646503, 114.1660905 22.2647491, 114.1662007 22.264849, 114.166311 22.2649308, 114.1662206 22.2653706, 114.1662495 22.2657697, 114.1661702 22.2658587, 114.1660088 22.2659711, 114.1658295 22.2661517, 114.1658108 22.26623, 114.1658106 22.2665591, 114.1657702 22.2666707, 114.1657797 22.2666895, 114.1659206 22.2667102, 114.1659709 22.2667203, 114.1660206 22.266781, 114.1660601 22.2669208, 114.1660601 22.2669907, 114.1660798 22.2670707, 114.1660704 22.2670998, 114.1661309 22.2671203, 114.1662005 22.2671606, 114.1663692 22.2672691, 114.1664698 22.2674013, 114.1665193 22.2675107, 114.1665303 22.2676206, 114.16652 22.2678028, 114.1665404 22.2678715, 114.1665698 22.2679404, 114.1666099 22.2679899, 114.1666783 22.2680394, 114.166782 22.2681007, 114.166901 22.268141, 114.16719 22.2683402, 114.1671509 22.2683796, 114.1670996 22.2683897, 114.1668906 22.2683892, 114.1667991 22.2684101, 114.1667706 22.2684301, 114.1667399 22.2684796, 114.1667416 22.2685816, 114.1664704 22.2687505, 114.1664258 22.2687477, 114.1663015 22.2687116, 114.1662306 22.2686988, 114.1661305 22.2687276, 114.1659824 22.2688578, 114.1658901 22.2689108, 114.165791 22.2689512, 114.1657519 22.268998, 114.1656145 22.2691282, 114.165571 22.2691683, 114.1654605 22.2727798, 114.1655608 22.2727791, 114.1657483 22.2727779, 114.1660069 22.2728011, 114.1660397 22.2728083, 114.1660889 22.2728444, 114.1660985 22.2728608, 114.1661264 22.2729152, 114.1661841 22.2730756, 114.166213 22.2731825, 114.1662203 22.273311, 114.166213 22.2734498, 114.1661884 22.2735188, 114.1660975 22.2736904, 114.1660936 22.2738052, 114.1661285 22.2739034, 114.1661841 22.2739844, 114.1662419 22.2740379, 114.1663286 22.2741716, 114.1663436 22.274205, 114.1663941 22.2743175, 114.1664152 22.2743854, 114.1664284 22.2744587, 114.1664441 22.2745458, 114.1664441 22.274626, 114.1664357 22.27479, 114.1663985 22.2749326, 114.1663533 22.2750909, 114.1663313 22.2751785, 114.1663506 22.2752865, 114.1663953 22.2753671, 114.1664717 22.2754421, 114.1665308 22.2755349, 114.1665885 22.2755616, 114.166701 22.2755362, 114.1668557 22.2754381, 114.1670219 22.2753477, 114.1670796 22.275321, 114.1671085 22.275321, 114.1671663 22.2753477, 114.1671012 22.2754255, 114.1669936 22.2755504, 114.1670774 22.275592, 114.1671952 22.2755883, 114.1672818 22.2757487, 114.1673107 22.2757754, 114.1673396 22.2757754, 114.1673396 22.2758824, 114.1673974 22.2758824, 114.1674263 22.2760962, 114.1674263 22.2761497, 114.1673974 22.2761497, 114.1673396 22.2761764, 114.167253 22.2762031, 114.1671952 22.2761764, 114.1671374 22.2761229, 114.1671085 22.2761497, 114.1671374 22.2762299, 114.1671203 22.2763741, 114.1671364 22.276564, 114.1672517 22.276708, 114.1673684 22.2767737, 114.1674988 22.2767962, 114.1676419 22.2768767, 114.1678753 22.2771341, 114.1679381 22.2772144, 114.1679425 22.2772199, 114.1680299 22.2773316, 114.1681047 22.2774327, 114.1679394 22.2774786, 114.1675913 22.2777063, 114.1671952 22.2779139, 114.1672552 22.2785943, 114.1680907 22.279491, 114.1682351 22.2796514, 114.1679751 22.2796781, 114.1678018 22.2796514, 114.1676539 22.2796442, 114.1675129 22.2796247, 114.1665885 22.2795178, 114.1673107 22.2803464, 114.1677441 22.2808276, 114.1676574 22.2812286, 114.1674552 22.2824314, 114.1674366 22.2906617, 114.1495117 22.2974808, 114.1098795 22.2976036))
