"ifa","timestamp","latitude","longitude"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:38:38.902","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:41:46.492","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:42:32.575","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:41:43.974","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:37:14.377","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:39:41.562","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:38:37.858","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:40:44.330","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-14 12:42:33.270","22.381977","113.972574"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 01:29:39.861","22.38205","113.972566"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 01:29:17.043","22.38205","113.972566"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 01:00:10.380","22.38205","113.972566"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 04:53:48.004","22.37454414","113.96553039"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 01:29:19.786","22.38205","113.972566"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-19 01:28:26.185","22.38205","113.972566"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:46:46.458","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:45:48.768","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:44:30.183","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:53:46.155","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:45:08.412","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:45:08.189","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:47:29.395","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:48:42.596","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:45:08.016","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:52:45.643","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:52:45.716","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-16 13:52:29.533","22.382022","113.972594"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:34:05.369","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:33:01.647","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:34:06.292","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:37:07.238","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:33:12.168","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:34:05.363","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:37:07.225","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 10:37:07.645","22.382019","113.972615"
"adbf8587-4415-4d41-8bd3-5b8d69552917","2021-08-13 14:02:02.178","22.381991","113.972514"
